image_path,conf_lm_0,conf_lm_1,conf_lm_2,conf_lm_3,conf_lm_4,conf_lm_5,conf_lm_6,conf_lm_7,conf_lm_8,conf_lm_9,conf_lm_10,conf_lm_11,conf_lm_12,conf_lm_13,conf_lm_14,conf_lm_15,conf_lm_16,conf_lm_17,conf_lm_18,conf_lm_19,conf_lm_20,conf_lm_21,conf_lm_22,conf_mean,conf_min,conf_key_mean,conf_key_min
0006_L.jpg,0.9975420236587524,0.9990739822387695,0.998239278793335,0.9969744682312012,0.998180627822876,0.9983003735542297,0.9982089996337891,0.998320996761322,0.9975581169128418,0.9975632429122925,0.9990357160568237,0.9982571005821228,0.9986082911491394,0.9985913634300232,0.9988987445831299,0.9988179802894592,0.9978517293930054,0.9987962245941162,0.9986009001731873,0.9986650943756104,0.9982643723487854,0.9963982105255127,0.9977400302886963,0.9981951713562012,0.9963982105255127,0.997642993927002,0.9963982105255127
0006_R.jpg,0.9981163740158081,0.9984782338142395,0.9981234669685364,0.9986065030097961,0.9980387091636658,0.9981661438941956,0.9986090064048767,0.9971267580986023,0.9970121383666992,0.9968553781509399,0.9986255168914795,0.9986252784729004,0.9986934065818787,0.9979240894317627,0.9982861876487732,0.9969268441200256,0.9981104135513306,0.9985483288764954,0.9984080195426941,0.9977297186851501,0.9976072311401367,0.996037483215332,0.9973183274269104,0.9979118704795837,0.996037483215332,0.9976289868354797,0.996037483215332
0007_L.jpg,0.9987947940826416,0.9984992742538452,0.998932421207428,0.9979671835899353,0.9991527795791626,0.9984601736068726,0.998077392578125,0.9976044297218323,0.9981396198272705,0.9978858828544617,0.9984820485115051,0.9987828135490417,0.9982407093048096,0.9982874989509583,0.9985194802284241,0.9987642765045166,0.998455286026001,0.9989803433418274,0.9983429908752441,0.9976949095726013,0.9988881945610046,0.9967877864837646,0.9969353675842285,0.9982901215553284,0.9967877864837646,0.9980319142341614,0.9967877864837646
0007_R.jpg,0.9980204105377197,0.9974364638328552,0.9975256323814392,0.9970157146453857,0.9972203969955444,0.9971998929977417,0.9980555772781372,0.997527539730072,0.9977967739105225,0.9985612034797668,0.9987239241600037,0.999215841293335,0.998836100101471,0.9988107681274414,0.9991458654403687,0.9977307915687561,0.9976734519004822,0.9983609318733215,0.997687578201294,0.9980894923210144,0.997791051864624,0.9981498718261719,0.9978320002555847,0.9980176687240601,0.9970157146453857,0.9975348114967346,0.9970157146453857
0008_L.jpg,0.9982262253761292,0.9988099336624146,0.9978105425834656,0.9974308609962463,0.9975205063819885,0.9984484910964966,0.9990653395652771,0.9985945820808411,0.9964034557342529,0.997246503829956,0.997665286064148,0.9980518817901611,0.9992208480834961,0.9986358284950256,0.998794436454773,0.9990252256393433,0.9983571171760559,0.9977121353149414,0.9991932511329651,0.9979137778282166,0.9986957907676697,0.9957540035247803,0.9983503818511963,0.9981271624565125,0.9957540035247803,0.997700035572052,0.9957540035247803
0008_R.jpg,0.9969417452812195,0.9960495829582214,0.9971285462379456,0.996767520904541,0.9972299933433533,0.9971923232078552,0.9978829026222229,0.9979473948478699,0.9974079728126526,0.9980835914611816,0.9980359673500061,0.9975277781486511,0.9972503781318665,0.9973917007446289,0.9979926347732544,0.9971199035644531,0.9975643157958984,0.998344898223877,0.9984598159790039,0.9989665746688843,0.9978590607643127,0.9965170621871948,0.9964718818664551,0.9974841475486755,0.9960495829582214,0.997006356716156,0.9964718818664551
0009_L.jpg,0.9979246854782104,0.9982860684394836,0.9978233575820923,0.998113751411438,0.9982662796974182,0.998696506023407,0.9983057975769043,0.9985108971595764,0.9982617497444153,0.998342752456665,0.9985026121139526,0.99861741065979,0.9982543587684631,0.9984924793243408,0.9992287158966064,0.9985200762748718,0.997852087020874,0.9989585876464844,0.9990647435188293,0.9974877834320068,0.9975000023841858,0.997805655002594,0.9974821209907532,0.9982739090919495,0.9974821209907532,0.9979774355888367,0.9974821209907532
0009_R.jpg,0.9978834986686707,0.9975520968437195,0.9982879757881165,0.9974455833435059,0.9979138970375061,0.9985883831977844,0.9987015724182129,0.9985371828079224,0.9979107975959778,0.9984152317047119,0.9989066123962402,0.9987794756889343,0.9978517293930054,0.9973382353782654,0.9983242154121399,0.9986315369606018,0.998111367225647,0.9984283447265625,0.9992309808731079,0.9986572265625,0.9975696206092834,0.9967659711837769,0.9959666728973389,0.9980781674385071,0.9959666728973389,0.9973750114440918,0.9959666728973389
0010_L.jpg,0.9979142546653748,0.9982251524925232,0.9983658194541931,0.9986710548400879,0.9990523457527161,0.9991092085838318,0.9990319013595581,0.9993021488189697,0.9984807372093201,0.9982792139053345,0.9990179538726807,0.9978493452072144,0.997658371925354,0.9972810745239258,0.9978613257408142,0.9984159469604492,0.9981082677841187,0.9976354837417603,0.9975125789642334,0.9972277283668518,0.9983226656913757,0.9958617687225342,0.9961432814598083,0.9980577230453491,0.9958617687225342,0.9978601336479187,0.9958617687225342
0010_R.jpg,0.996713399887085,0.9972791075706482,0.9977387189865112,0.9975960850715637,0.9984148740768433,0.9970415234565735,0.9980148077011108,0.9982302784919739,0.9983189702033997,0.9984444975852966,0.998583197593689,0.9984791874885559,0.9976999163627625,0.9983555674552917,0.9982922673225403,0.9985748529434204,0.9976077079772949,0.998849630355835,0.9986732006072998,0.9986280202865601,0.9976007342338562,0.9972729086875916,0.9950689077377319,0.9978904128074646,0.9950689077377319,0.997165858745575,0.9950689077377319
